api_1_tool_name,api_2_tool_name,api_1_name,api_2_name,api_1,api_2,dependent_parameters,dependency_description
Anime DB,Anime DB,Get by id,Get Genres,7382f9429c286a02d92e646ae387d1f03d1aef4ddc201bea72bdf53e6ce33d43,6004b5323625d91508db77582b5513ddcd048e2eb420264f8edda73c76ae2b1b,"[{""name_in_first_api"": ""genres"", ""name_in_second_api"": ""_id"", ""description"": ""This parameter represents the list of genres associated with an anime, which can be used to filter or categorize anime by genre.""}]",
Anime DB,Spotify,Get All,Search,3f8778dc539a81ca252bbbf1a3c5286dc7b6cb7ee13469148ff25c641245c380,3363fc82305d6113cf5f55d0a5e78d2235d1a24fb1061eccf194be757cb810e4,"[{""name_in_first_api"": ""title"", ""name_in_second_api"": ""q"", ""description"": ""This parameter represents the title of an anime, which can be used as a search query in the Spotify API to find related music or podcasts.""}, {""name_in_first_api"": ""genres"", ""name_in_second_api"": ""q"", ""description"": ""This parameter represents the genres associated with an anime, which can be used as a search query in the Spotify API to find related music or podcasts.""}]",
Anime DB,Spotify,Get by id,Genre View,7382f9429c286a02d92e646ae387d1f03d1aef4ddc201bea72bdf53e6ce33d43,8b47cc087eb863e507b18f672277dbc0dc0ea65ea966cdf6fb9d43b7ec2a73de,"[{""name_in_first_api"": ""genres"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the genre ID used to fetch genre-specific content from the Spotify API.""}]",
Anime DB,Spotify,Get by id,Artist related,7382f9429c286a02d92e646ae387d1f03d1aef4ddc201bea72bdf53e6ce33d43,529dcb31d41271816bcf1c72ca686b3b9359cbca252aeaa95ce46366273d214c,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for an anime or artist, used to retrieve detailed information.""}]",
Anime DB,Advanced Movie Search,Get Genres,Genre List,6004b5323625d91508db77582b5513ddcd048e2eb420264f8edda73c76ae2b1b,05843e17287537ea8cb2819bb3b8451a0d25065da9399fc61c7541a316041810,"[{""name_in_first_api"": ""_id"", ""name_in_second_api"": ""name"", ""description"": ""This parameter represents the genre name in both APIs.""}]",
Anime DB,Advanced Movie Search,Get Genres,Search by Genre,6004b5323625d91508db77582b5513ddcd048e2eb420264f8edda73c76ae2b1b,29dfaeb4e52690e574b8c62a8387d331524712833a24153c19a852f1fe26738a,"[{""name_in_first_api"": ""_id"", ""name_in_second_api"": ""genre_ids"", ""description"": ""This parameter represents the genre identifier used to filter anime or movies by genre.""}]",
Anime DB,Spotify,Get by id,Search,7382f9429c286a02d92e646ae387d1f03d1aef4ddc201bea72bdf53e6ce33d43,3363fc82305d6113cf5f55d0a5e78d2235d1a24fb1061eccf194be757cb810e4,"[{""name_in_first_api"": ""title"", ""name_in_second_api"": ""q"", ""description"": ""The title of the anime, which can be used as a search query in Spotify to find related music or podcasts.""}, {""name_in_first_api"": ""genres"", ""name_in_second_api"": ""q"", ""description"": ""The genres associated with the anime, which can be used as a search query in Spotify to find related music or podcasts.""}]",
Anime DB,Advanced Movie Search,Get Genres,Get Detailed Response,6004b5323625d91508db77582b5513ddcd048e2eb420264f8edda73c76ae2b1b,b49716314b40bd81f8474858318cd562b8238311420d567333600a4ab9dd1435,"[{""name_in_first_api"": ""_id"", ""name_in_second_api"": ""genres"", ""description"": ""This parameter represents the genre of the anime or movie, which can be used to filter or categorize content.""}]",
Anime DB,Spotify,Get Genres,Artist related,6004b5323625d91508db77582b5513ddcd048e2eb420264f8edda73c76ae2b1b,529dcb31d41271816bcf1c72ca686b3b9359cbca252aeaa95ce46366273d214c,"[{""name_in_first_api"": ""_id"", ""name_in_second_api"": ""genres"", ""description"": ""This parameter represents the genre of the artist.""}]",
Anime DB,Spotify,Get Genres,Genre View,6004b5323625d91508db77582b5513ddcd048e2eb420264f8edda73c76ae2b1b,8b47cc087eb863e507b18f672277dbc0dc0ea65ea966cdf6fb9d43b7ec2a73de,"[{""name_in_first_api"": ""_id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the genre ID in both APIs.""}]",
Anime DB,Spotify,Get Genres,Search,6004b5323625d91508db77582b5513ddcd048e2eb420264f8edda73c76ae2b1b,3363fc82305d6113cf5f55d0a5e78d2235d1a24fb1061eccf194be757cb810e4,"[{""name_in_first_api"": ""_id"", ""name_in_second_api"": ""q"", ""description"": ""This parameter represents the genre of an anime, which can be used as a search query in Spotify to find related music or podcasts.""}]",
Advanced Movie Search,Advanced Movie Search,Genre List,Search by Genre,05843e17287537ea8cb2819bb3b8451a0d25065da9399fc61c7541a316041810,29dfaeb4e52690e574b8c62a8387d331524712833a24153c19a852f1fe26738a,"[{""name_in_first_api"": ""genres[].id"", ""name_in_second_api"": ""genre_ids"", ""description"": ""This parameter represents the genre ID used to filter movies by genre.""}]",
Advanced Movie Search,Advanced Movie Search,Genre List,Get Detailed Response,05843e17287537ea8cb2819bb3b8451a0d25065da9399fc61c7541a316041810,b49716314b40bd81f8474858318cd562b8238311420d567333600a4ab9dd1435,"[{""name_in_first_api"": ""genres[].id"", ""name_in_second_api"": ""movie_id"", ""description"": ""This parameter represents the unique identifier for a movie genre, which can be used to fetch detailed information about a specific movie.""}]",
Advanced Movie Search,Spotify,Genre List,Artist related,05843e17287537ea8cb2819bb3b8451a0d25065da9399fc61c7541a316041810,529dcb31d41271816bcf1c72ca686b3b9359cbca252aeaa95ce46366273d214c,"[{""name_in_first_api"": ""genres"", ""name_in_second_api"": ""genres"", ""description"": ""This parameter represents the list of genres associated with an artist.""}]",
Advanced Movie Search,Advanced Movie Search,Search by Genre,Get Detailed Response,29dfaeb4e52690e574b8c62a8387d331524712833a24153c19a852f1fe26738a,b49716314b40bd81f8474858318cd562b8238311420d567333600a4ab9dd1435,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""movie_id"", ""description"": ""This parameter represents the unique identifier of a movie, which is used to fetch detailed information about the movie.""}]",
Advanced Movie Search,Advanced Movie Search,Search by Genre,Search by Name,29dfaeb4e52690e574b8c62a8387d331524712833a24153c19a852f1fe26738a,fcc70959abedb57d9165d4e3f30a3f3e484a685733e4e3a54ce4d14721417f47,"[{""name_in_first_api"": ""results[].title"", ""name_in_second_api"": ""query"", ""description"": ""This parameter represents the title of the movie, which can be used as a query string to search for the same movie in the second API.""}]",
Advanced Movie Search,Spotify,Genre List,Genre View,05843e17287537ea8cb2819bb3b8451a0d25065da9399fc61c7541a316041810,8b47cc087eb863e507b18f672277dbc0dc0ea65ea966cdf6fb9d43b7ec2a73de,"[{""name_in_first_api"": ""genres"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the genre ID used to filter content in the Spotify Genre View API.""}]",
Advanced Movie Search,Spotify,Search by Genre,Genre View,29dfaeb4e52690e574b8c62a8387d331524712833a24153c19a852f1fe26738a,8b47cc087eb863e507b18f672277dbc0dc0ea65ea966cdf6fb9d43b7ec2a73de,"[{""name_in_first_api"": ""genre_ids"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the genre ID used to filter movies by genre in the first API and to view specific genres in the second API.""}]",
Advanced Movie Search,Spotify,Genre List,Search,05843e17287537ea8cb2819bb3b8451a0d25065da9399fc61c7541a316041810,3363fc82305d6113cf5f55d0a5e78d2235d1a24fb1061eccf194be757cb810e4,"[{""name_in_first_api"": ""genres"", ""name_in_second_api"": ""q"", ""description"": ""This parameter represents the genre name used to search for related content in Spotify.""}, {""name_in_first_api"": ""genres"", ""name_in_second_api"": ""type"", ""description"": ""This parameter represents the type of content to search for in Spotify, which can include genres.""}]",
Advanced Movie Search,Advanced Movie Search,Search by Name,Get Detailed Response,fcc70959abedb57d9165d4e3f30a3f3e484a685733e4e3a54ce4d14721417f47,b49716314b40bd81f8474858318cd562b8238311420d567333600a4ab9dd1435,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""movie_id"", ""description"": ""This parameter represents the unique identifier of the movie, which is used to fetch detailed information about the movie.""}]",
Advanced Movie Search,Spotify,Search by Genre,Search,29dfaeb4e52690e574b8c62a8387d331524712833a24153c19a852f1fe26738a,3363fc82305d6113cf5f55d0a5e78d2235d1a24fb1061eccf194be757cb810e4,"[{""name_in_first_api"": ""genre_ids"", ""name_in_second_api"": ""q"", ""description"": ""This parameter represents the genre IDs of movies returned by the first API, which can be used as a search query in the second API to find related music or podcasts.""}]",
Advanced Movie Search,Spotify,Search by Name,Search,fcc70959abedb57d9165d4e3f30a3f3e484a685733e4e3a54ce4d14721417f47,3363fc82305d6113cf5f55d0a5e78d2235d1a24fb1061eccf194be757cb810e4,"[{""name_in_first_api"": ""query"", ""name_in_second_api"": ""q"", ""description"": ""This parameter represents the search query string used to find movies or music tracks.""}]",
Advanced Movie Search,Spotify,Search by Name,Genre View,fcc70959abedb57d9165d4e3f30a3f3e484a685733e4e3a54ce4d14721417f47,8b47cc087eb863e507b18f672277dbc0dc0ea65ea966cdf6fb9d43b7ec2a73de,"[{""name_in_first_api"": ""query"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the search query for a movie name, which can be used to find the corresponding genre ID in the Spotify Genre View API.""}]",
Advanced Movie Search,Spotify,Search by Name,Artist related,fcc70959abedb57d9165d4e3f30a3f3e484a685733e4e3a54ce4d14721417f47,529dcb31d41271816bcf1c72ca686b3b9359cbca252aeaa95ce46366273d214c,"[{""name_in_first_api"": ""query"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the search query for a movie, which can be used to find the corresponding artist ID in Spotify.""}]",
Advanced Movie Search,Spotify,Search by Name,Artist albums,fcc70959abedb57d9165d4e3f30a3f3e484a685733e4e3a54ce4d14721417f47,65d53e7bc8e99caefd77db73dcaefdde1c8ef41c66376ca44d61e275ddb48cd3,"[{""name_in_first_api"": ""query"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the search query used to find a movie, which can be used to find the corresponding artist ID in Spotify.""}]",
Advanced Movie Search,Spotify,Get Detailed Response,Genre View,b49716314b40bd81f8474858318cd562b8238311420d567333600a4ab9dd1435,8b47cc087eb863e507b18f672277dbc0dc0ea65ea966cdf6fb9d43b7ec2a73de,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""movie_id"", ""description"": ""This parameter represents the unique identifier for a movie, which can be used to retrieve detailed information about the movie.""}]",
Advanced Movie Search,Spotify,Get Detailed Response,Artist related,b49716314b40bd81f8474858318cd562b8238311420d567333600a4ab9dd1435,529dcb31d41271816bcf1c72ca686b3b9359cbca252aeaa95ce46366273d214c,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""movie_id"", ""description"": ""This parameter represents the unique identifier for a movie.""}]",
Advanced Movie Search,Spotify,Get Detailed Response,Artist albums,b49716314b40bd81f8474858318cd562b8238311420d567333600a4ab9dd1435,65d53e7bc8e99caefd77db73dcaefdde1c8ef41c66376ca44d61e275ddb48cd3,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""movie_id"", ""description"": ""This parameter represents the unique identifier for a movie, which can be used to fetch detailed information about the movie.""}]",
Spotify,Spotify,Genre View,Track lyrics,8b47cc087eb863e507b18f672277dbc0dc0ea65ea966cdf6fb9d43b7ec2a73de,16bbee001e2992e26a330230551bc4690d4813a2749c758cee7eb4d87af4641a,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for a track, which is used to retrieve the track's lyrics.""}]",
Spotify,Spotify,Genre View,Get playlist,8b47cc087eb863e507b18f672277dbc0dc0ea65ea966cdf6fb9d43b7ec2a73de,32ed3c93bce56d86d606087da065e2c4a621acd7b35635cca68525c484f1b855,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for a genre or playlist, which is used to retrieve detailed information about the genre or playlist.""}]",
Spotify,Spotify,Genre View,Album metadata,8b47cc087eb863e507b18f672277dbc0dc0ea65ea966cdf6fb9d43b7ec2a73de,09753b59a07a250ac9bbfec5e2bf2a835848497d9a2b4d85b884da2ad1a2c079,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for a genre or album, used to retrieve detailed information about it.""}]",
Spotify,Spotify,Genre View,Get radio playlist,8b47cc087eb863e507b18f672277dbc0dc0ea65ea966cdf6fb9d43b7ec2a73de,93506b1734ecd5b7084b3e86bafe742227f1325a50cc0083e1cc21a76349b7d2,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""uri"", ""description"": ""This parameter represents the unique identifier for a genre, artist, or song, which can be used to generate a radio playlist based on the seed provided.""}]",
Spotify,Spotify,Genre View,User profile,8b47cc087eb863e507b18f672277dbc0dc0ea65ea966cdf6fb9d43b7ec2a73de,2b73585e25fbab44e3bc56e67b32ae5b3436ad0d36c796d59b58dcbbf7160c34,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for a genre in the first API and a user in the second API.""}]",
Spotify,Spotify,Genre View,Artist albums,8b47cc087eb863e507b18f672277dbc0dc0ea65ea966cdf6fb9d43b7ec2a73de,65d53e7bc8e99caefd77db73dcaefdde1c8ef41c66376ca44d61e275ddb48cd3,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the Genre ID in the first API and the Artist ID in the second API.""}]",
Spotify,Spotify,Genre View,Artist related,8b47cc087eb863e507b18f672277dbc0dc0ea65ea966cdf6fb9d43b7ec2a73de,529dcb31d41271816bcf1c72ca686b3b9359cbca252aeaa95ce46366273d214c,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for a genre or artist, used to fetch related content.""}]",
Spotify,Spotify,Get playlist,Album metadata,32ed3c93bce56d86d606087da065e2c4a621acd7b35635cca68525c484f1b855,09753b59a07a250ac9bbfec5e2bf2a835848497d9a2b4d85b884da2ad1a2c079,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for a playlist or album in Spotify.""}]",
Spotify,Spotify,Get playlist,Get radio playlist,32ed3c93bce56d86d606087da065e2c4a621acd7b35635cca68525c484f1b855,93506b1734ecd5b7084b3e86bafe742227f1325a50cc0083e1cc21a76349b7d2,"[{""name_in_first_api"": ""uri"", ""name_in_second_api"": ""uri"", ""description"": ""This parameter represents the URI of the playlist, which can be used to get a radio playlist based on the artist or song.""}]",
Spotify,Spotify,Get playlist,Artist related,32ed3c93bce56d86d606087da065e2c4a621acd7b35635cca68525c484f1b855,529dcb31d41271816bcf1c72ca686b3b9359cbca252aeaa95ce46366273d214c,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for the playlist or artist, which can be used to retrieve related artists or playlist details.""}]",
Spotify,Spotify,Get playlist,User profile,32ed3c93bce56d86d606087da065e2c4a621acd7b35635cca68525c484f1b855,2b73585e25fbab44e3bc56e67b32ae5b3436ad0d36c796d59b58dcbbf7160c34,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for a playlist or user, which can be used to retrieve detailed information about the playlist or user.""}]",
Spotify,Spotify,Get playlist,Track lyrics,32ed3c93bce56d86d606087da065e2c4a621acd7b35635cca68525c484f1b855,16bbee001e2992e26a330230551bc4690d4813a2749c758cee7eb4d87af4641a,"[{""name_in_first_api"": ""tracks.items[].track.id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier of a track in Spotify, which is used to retrieve the lyrics of that track.""}]",
Spotify,Spotify,Get playlist,Artist albums,32ed3c93bce56d86d606087da065e2c4a621acd7b35635cca68525c484f1b855,65d53e7bc8e99caefd77db73dcaefdde1c8ef41c66376ca44d61e275ddb48cd3,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for a playlist or artist, which can be used to retrieve detailed information about the playlist or artist's albums.""}]",
Spotify,Spotify,Track lyrics,Album metadata,16bbee001e2992e26a330230551bc4690d4813a2749c758cee7eb4d87af4641a,09753b59a07a250ac9bbfec5e2bf2a835848497d9a2b4d85b884da2ad1a2c079,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for a track or album in Spotify.""}]",
Spotify,Spotify,Track lyrics,Get radio playlist,16bbee001e2992e26a330230551bc4690d4813a2749c758cee7eb4d87af4641a,93506b1734ecd5b7084b3e86bafe742227f1325a50cc0083e1cc21a76349b7d2,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""uri"", ""description"": ""This parameter represents the unique identifier of a track or artist, used to fetch related data.""}]",
Spotify,Spotify,Get playlist,Search,32ed3c93bce56d86d606087da065e2c4a621acd7b35635cca68525c484f1b855,3363fc82305d6113cf5f55d0a5e78d2235d1a24fb1061eccf194be757cb810e4,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""q"", ""description"": ""This parameter represents the Playlist ID which can be used as a search query to find related playlists or tracks.""}]",
Spotify,Spotify,Genre View,Search,8b47cc087eb863e507b18f672277dbc0dc0ea65ea966cdf6fb9d43b7ec2a73de,3363fc82305d6113cf5f55d0a5e78d2235d1a24fb1061eccf194be757cb810e4,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""q"", ""description"": ""This parameter represents the Genre ID from the Genre View API, which can be used as a search query in the Search API to find related content.""}]",
Spotify,Spotify,Track lyrics,Artist related,16bbee001e2992e26a330230551bc4690d4813a2749c758cee7eb4d87af4641a,529dcb31d41271816bcf1c72ca686b3b9359cbca252aeaa95ce46366273d214c,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for a track or artist in Spotify.""}]",
Spotify,Spotify,Track lyrics,Search,16bbee001e2992e26a330230551bc4690d4813a2749c758cee7eb4d87af4641a,3363fc82305d6113cf5f55d0a5e78d2235d1a24fb1061eccf194be757cb810e4,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""q"", ""description"": ""This parameter represents the Track ID which can be used as a search query to find the same track.""}]",
Spotify,Spotify,Track lyrics,Artist albums,16bbee001e2992e26a330230551bc4690d4813a2749c758cee7eb4d87af4641a,65d53e7bc8e99caefd77db73dcaefdde1c8ef41c66376ca44d61e275ddb48cd3,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for a track or artist, used to retrieve specific data from the Spotify API.""}]",
Spotify,Spotify,Album metadata,Get radio playlist,09753b59a07a250ac9bbfec5e2bf2a835848497d9a2b4d85b884da2ad1a2c079,93506b1734ecd5b7084b3e86bafe742227f1325a50cc0083e1cc21a76349b7d2,"[{""name_in_first_api"": ""album.uri"", ""name_in_second_api"": ""uri"", ""description"": ""This parameter represents the URI of an album or artist, which can be used to generate a radio playlist.""}]",
Spotify,Spotify,Album metadata,Artist related,09753b59a07a250ac9bbfec5e2bf2a835848497d9a2b4d85b884da2ad1a2c079,529dcb31d41271816bcf1c72ca686b3b9359cbca252aeaa95ce46366273d214c,"[{""name_in_first_api"": ""album.artists.items[0].uri"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the URI of the artist, which can be used as the Artist ID in the second API to fetch related artists.""}]",
Spotify,Spotify,Get radio playlist,Artist albums,93506b1734ecd5b7084b3e86bafe742227f1325a50cc0083e1cc21a76349b7d2,65d53e7bc8e99caefd77db73dcaefdde1c8ef41c66376ca44d61e275ddb48cd3,"[{""name_in_first_api"": ""uri"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for an artist or song, which can be used to retrieve artist albums.""}]",
Spotify,Spotify,Get radio playlist,Artist related,93506b1734ecd5b7084b3e86bafe742227f1325a50cc0083e1cc21a76349b7d2,529dcb31d41271816bcf1c72ca686b3b9359cbca252aeaa95ce46366273d214c,"[{""name_in_first_api"": ""uri"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the URI of an artist or song, which can be used to fetch related artists.""}]",
Spotify,Spotify,Album metadata,Artist albums,09753b59a07a250ac9bbfec5e2bf2a835848497d9a2b4d85b884da2ad1a2c079,65d53e7bc8e99caefd77db73dcaefdde1c8ef41c66376ca44d61e275ddb48cd3,"[{""name_in_first_api"": ""data.album.uri"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for an album or artist, used to retrieve detailed metadata or albums associated with the artist.""}]",
Spotify,Spotify,User profile,Artist related,2b73585e25fbab44e3bc56e67b32ae5b3436ad0d36c796d59b58dcbbf7160c34,529dcb31d41271816bcf1c72ca686b3b9359cbca252aeaa95ce46366273d214c,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for a user or artist in Spotify.""}]",
Spotify,Spotify,User profile,Artist albums,2b73585e25fbab44e3bc56e67b32ae5b3436ad0d36c796d59b58dcbbf7160c34,65d53e7bc8e99caefd77db73dcaefdde1c8ef41c66376ca44d61e275ddb48cd3,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for a user or artist in Spotify.""}]",
Spotify,Spotify,Get radio playlist,User profile,93506b1734ecd5b7084b3e86bafe742227f1325a50cc0083e1cc21a76349b7d2,2b73585e25fbab44e3bc56e67b32ae5b3436ad0d36c796d59b58dcbbf7160c34,"[{""name_in_first_api"": ""uri"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the URI of an artist or song, which can be used as the User ID in the second API to retrieve user profile information.""}]",
Spotify,Spotify,Get radio playlist,Search,93506b1734ecd5b7084b3e86bafe742227f1325a50cc0083e1cc21a76349b7d2,3363fc82305d6113cf5f55d0a5e78d2235d1a24fb1061eccf194be757cb810e4,"[{""name_in_first_api"": ""uri"", ""name_in_second_api"": ""q"", ""description"": ""This parameter represents the URI of an artist or song, which can be used as a search query in the second API.""}]",
Spotify,Spotify,User profile,Search,2b73585e25fbab44e3bc56e67b32ae5b3436ad0d36c796d59b58dcbbf7160c34,3363fc82305d6113cf5f55d0a5e78d2235d1a24fb1061eccf194be757cb810e4,"[{""name_in_first_api"": ""uri"", ""name_in_second_api"": ""q"", ""description"": ""This parameter represents the unique identifier for a user, which can be used as a search query to find the same user in the search API.""}]",
Spotify,Spotify,Artist related,Artist albums,529dcb31d41271816bcf1c72ca686b3b9359cbca252aeaa95ce46366273d214c,65d53e7bc8e99caefd77db73dcaefdde1c8ef41c66376ca44d61e275ddb48cd3,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier of an artist.""}]",
Spotify,Spotify,Artist related,Search,529dcb31d41271816bcf1c72ca686b3b9359cbca252aeaa95ce46366273d214c,3363fc82305d6113cf5f55d0a5e78d2235d1a24fb1061eccf194be757cb810e4,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""q"", ""description"": ""This parameter represents the Artist ID used to search for related artists.""}]",
Spotify,Spotify,Artist albums,Search,65d53e7bc8e99caefd77db73dcaefdde1c8ef41c66376ca44d61e275ddb48cd3,3363fc82305d6113cf5f55d0a5e78d2235d1a24fb1061eccf194be757cb810e4,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""q"", ""description"": ""This parameter represents the Artist ID, which can be used as a search query to find related artists or albums.""}]",
Spotify,Spotify,Album metadata,Search,09753b59a07a250ac9bbfec5e2bf2a835848497d9a2b4d85b884da2ad1a2c079,3363fc82305d6113cf5f55d0a5e78d2235d1a24fb1061eccf194be757cb810e4,"[{""name_in_first_api"": ""data.album.uri"", ""name_in_second_api"": ""q"", ""description"": ""The URI of the album, which can be used as a search query to find the same album.""}, {""name_in_first_api"": ""data.album.name"", ""name_in_second_api"": ""q"", ""description"": ""The name of the album, which can be used as a search query to find the same album.""}, {""name_in_first_api"": ""data.album.artists.items[0].profile.name"", ""name_in_second_api"": ""q"", ""description"": ""The name of the artist, which can be used as a search query to find the same artist.""}, {""name_in_first_api"": ""data.album.artists.items[0].uri"", ""name_in_second_api"": ""q"", ""description"": ""The URI of the artist, which can be used as a search query to find the same artist.""}]",
